Material No,Material Description,Matched Category,K Factor,Equipment,MTBR,Reliability_365days
220040525,PUMP ASSEMBLY,PUMP,2,,7000,0.997284815
220040531,BEVEL PINION SHAFT,CYLINDER,2.2,10201516,3500,0.99310407
220040885,3P CONTACTOR B180.00 110/125V,PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220040888,COIL BA11574 110/125V,OIL/CHEMICAL,1.2,,3500,0.93579915
220040897,PT BEARING HOUSING,BEARING,2.5,10044798,3500,0.996494099
220041182,SOLENOID VALVE,VALVE,2.2,,3500,0.99310407
220042603,DETECTOR - VIBRATION,SENSOR,1.1,,5000,0.945359976
220042604,DETECTOR - VIBRATION,SENSOR,1.1,,5000,0.945359976
220042623,COMPRESSOR SERVICE STAGE,PUMP,2,,7000,0.997284815
220042623,COMPRESSOR SERVICE STAGE,PUMP,2,10044897,7000,0.997284815
220042934,OIL COOLER,OIL/CHEMICAL,1.2,10044897,3500,0.93579915
220042934,OIL COOLER,OIL/CHEMICAL,1.2,10044900,3500,0.93579915
220043224,BEARING COVER GASKET,GASKET,2,,3500,0.989183414
220043227,CASING GASKET(SPIRAL WOUND),GASKET,2,10200146,3500,0.989183414
220043230,BEARING ISOLATOR INBOARD,BEARING,2.5,10200145,3500,0.996494099
220043231,BEARING ISOLATOR OUTBOARD,BEARING,2.5,10200145,3500,0.996494099
220043294,ANG CONTACT BEARING,BEARING,2.5,,3500,0.996494099
220043296,GASKET,GASKET,2,,3500,0.989183414
220043297,IMPELLER NUT,NUT,2.5,,3500,0.996494099
220043301,LANTERN RING,LAMP,1,,3500,0.900967841
220043303,GASKET,GASKET,2,,3500,0.989183414
220043484,PRESSURE CONTROL VALVE (PCV 60),VALVE,2.2,,3500,0.99310407
220043489,O-RING CARTRIDGE FILTER,FILTER,3,,3500,0.998866483
220043501,AIR PRESSURE REGULATOR,PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220043505,LEVEL SWITCH,SWITCH,1.3,,10000,0.986570861
220043515,LP HOSE 50MM BARE HOSE,HOSE,2,,3500,0.989183414
220043536,"PRESSURE SW,RANGE 1.6-10,KG/SQCM,DPDT,M*",PRESSURE GAUGE,1.8,,5000,0.991045745
220043537,"PRESSURE SW,RANGE 2.5-16,KG/SQCM,DPDT,M*",PRESSURE GAUGE,1.8,,5000,0.991045745
220043538,"DIFF. PRESS.SWITCH(0.6-4KG/CM2), 24V-30*",SWITCH,1.3,,10000,0.986570861
220043781,"PCV 2 """,PCB,0.9,10107110,3500,0.877447503
220043890,PMIO POWER SUPPLY,POWER SUPPLY,1,,3500,0.900967841
220043891,40 A BULK POWER SUPPLY,POWER SUPPLY,1,,3500,0.900967841
220043893,ANALOG INPUT MODULE,MODULE,1,,3500,0.900967841
220043894,DIGITAL OUTPUT MODULE,MODULE,1,,3500,0.900967841
220043920,"POWER SUPPLY(115/230VAC - 24VDC, 50A)",POWER SUPPLY,1,,3500,0.900967841
220043936,BY PASS NOZZLE,PUMP,2,,7000,0.997284815
220044458,CONNECTOR CABLE,CABLE,1.2,,20000,0.991839115
220044913,AIR OPERATED DIAPHRAGM PUMP,PUMP,2,,7000,0.997284815
220044915,PRE FILTER,FILTER,3,,3500,0.998866483
220044915,PRE FILTER,FILTER,3,10138511,3500,0.998866483
220044916,ION EXCHANGE FILTER,FILTER,3,,3500,0.998866483
220044917,"HOSE, STAINLESS STEEL BRAIDED, 3/4"" ,50*",HOSE,2,,3500,0.989183414
220044918,"HOSE, CLEAR PLASTIC, 1/2"" ID, 500MM",HOSE,2,,3500,0.989183414
220044919,"PUMP, POSITIVE DISP,38LPM@958RPM",PUMP,2,,7000,0.997284815
220044920,RO PUMP OVERHAUL KIT,PUMP,2,,7000,0.997284815
220044921,RO MODULE,MODULE,1,,3500,0.900967841
220044921,RO MODULE,MODULE,1,10138511,3500,0.900967841
220044926,"FILTER, CHEMICAL INLET",OIL/CHEMICAL,1.2,,3500,0.93579915
220044927,"FILTER, WASH OUTLET",FILTER,3,,3500,0.998866483
220044928,"NOZZLE, SIDE SPRAY INJECTION",PUMP,2,,7000,0.997284815
220044929,REGULATOR VALVE,VALVE,2.2,,3500,0.99310407
220044929,REGULATOR VALVE,VALVE,2.2,10138511,3500,0.99310407
220044933,"AIR OPERATED DIAPHRAGM PUMP,50LPM, 2 BA*",PUMP,2,,7000,0.997284815
220045096,PROXIMITY PROBE (TG),SENSOR,1.1,,5000,0.945359976
220045103,EXTENSION CABLE (TG),CABLE,1.2,,20000,0.991839115
220045184,COMMUNICATION GATE WAY,TRANSMITTER,1.7,,50000,0.99976687
220046993,SAFETY VALVE FOR SEAL OIL PUMP,OIL/CHEMICAL,1.2,,3500,0.93579915
220046993,SAFETY VALVE FOR SEAL OIL PUMP,OIL/CHEMICAL,1.2,10044933,3500,0.93579915
220046993,SAFETY VALVE FOR SEAL OIL PUMP,OIL/CHEMICAL,1.2,10044939,3500,0.93579915
220047319,CONSTANT VOLTAGE REGULATOR,CIRCUIT,0.9,,3500,0.877447503
220047433,HP HOSE 2500L (HEADER),HOSE,2,,3500,0.989183414
220047435,HP HOSE (HP GAUGE),HOSE,2,,3500,0.989183414
220047436,HP HOSE 1500L,HOSE,2,,3500,0.989183414
220047755,CARTRIDGE FILTER HOUSING,FILTER,3,,3500,0.998866483
220048726,FUEL VALVE ACTUATOR ELECTRONICS MODULE,VALVE,2.2,,3500,0.99310407
220049216,GASKET,GASKET,2,,3500,0.989183414
220049217,COALESCING FILTER ELEMENT,FILTER ELEMENT,1.2,,3500,0.93579915
220049217,COALESCING FILTER ELEMENT,FILTER ELEMENT,1.2,10044900,3500,0.93579915
220049218,BOLT,BOLT,2.5,,3500,0.996494099
220049219,WASHER,WASHER,2.2,,3500,0.99310407
220049395,TEMPERATURE TRANSMITTER,PRESSURE TRANSMITTER,1.5,10138511,3500,0.96688347
220049396,"PRESSURE TRANSMITTER, 0-160 BAR",PRESSURE TRANSMITTER,1.5,10138511,3500,0.96688347
220049397,PRESSURE TRANSMITTER,PRESSURE TRANSMITTER,1.5,10138511,3500,0.96688347
220049398,"LEVEL TRANSMITTER, RANGE 6-600 MILLIBAR*",TRANSMITTER,1.7,,50000,0.99976687
220049398,"LEVEL TRANSMITTER, RANGE 6-600 MILLIBAR*",TRANSMITTER,1.7,10138511,50000,0.99976687
220049399,CONDUCTIVITY TRANSMITTER,TRANSMITTER,1.7,10138511,50000,0.99976687
220049400,PRESSURE SWITCH,PRESSURE TRANSMITTER,1.5,10138511,3500,0.96688347
220049404,2 CHANNEL INPUT MODULE,MODULE,1,10138511,3500,0.900967841
220049468,"230V SOLENOID COIL, ATEX",OIL/CHEMICAL,1.2,10138511,3500,0.93579915
220049470,"POWER SUPPLY UNIT, INPUT 230 VAC/OUTPUT",POWER SUPPLY,1,10138511,3500,0.900967841
220049472,PASSIVE POWER SUPPLY MODULE,POWER SUPPLY,1,10138511,3500,0.900967841
220049473,"RELAY OUTPUT MODULE, 2 CHANNEL, 2A",ELECTRICAL RELAY,2.5,10138511,3500,0.996494099
220049474,"POWER SUPPLY UNIT, 24VDC OUTPUT, 5A",POWER SUPPLY,1,10138511,3500,0.900967841
220049475,"OVERLOAD PROTECTION CIRCUIT BREAKER, 4-6",CIRCUIT BREAKER,1.4,10138511,3500,0.958659177
220049480,"MOTOR, 4KW, 415V 3PH, 50HZ, EXD, M3JP112",MOTOR,1.6,,7000,0.991177557
220049483,3 WAY MOTORISED SOLENOID VALVE,VALVE,2.2,10138511,3500,0.99310407
220049487,"SOLENOID VALVE 1/2"" TYPE 5282",VALVE,2.2,,3500,0.99310407
220049487,"SOLENOID VALVE 1/2"" TYPE 5282",VALVE,2.2,10138511,3500,0.99310407
220049490,"CAP, OIL FILLER, ATEX",OIL/CHEMICAL,1.2,,3500,0.93579915
220049491,"BALL VALVE, SS 316 VITON SEALS, 1000PSI",VALVE,2.2,,3500,0.99310407
220049492,"CHECK VALVE,SS316,VITON SEAT,700BAR, 1""",VALVE,2.2,,3500,0.99310407
220049493,"CHECK VALVE,SS316,700 BAR, 1/2""",VALVE,2.2,,3500,0.99310407
220049495,"OVERLOAD PROTECTION CIRCUIT BREAKER, 6-1",CIRCUIT BREAKER,1.4,10138511,3500,0.958659177
220049496,"OVERLOAD PROTECTION CIRCUIT BREAKER, 13-",CIRCUIT BREAKER,1.4,10138511,3500,0.958659177
220049497,"FUSE, 5 X 20MM, T1A",FUSE,1,10138511,10000,0.964158094
220049500,"PUMP, ATEX, 1/2"" BSP IN/OUT, SUCTION MAX",PUMP,2,,7000,0.997284815
220049501,"NON RETURN VALVE, 3/8"" SS",VALVE,2.2,,3500,0.99310407
220049506,PT MODULE,MODULE,1,10138511,3500,0.900967841
220049507,SEAL KIT CAT 247,SEAL,2,,3500,0.989183414
220049508,VALVE KIT CAT 247,VALVE,2.2,,3500,0.99310407
220049509,SAFETY VALVE,VALVE,2.2,,3500,0.99310407
220049510,PRESSURE GAUGE 0-10 BAR,PRESSURE GAUGE,1.8,10138511,5000,0.991045745
220049512,PRESSURE GAUGE 0-100 BAR,PRESSURE GAUGE,1.8,10138511,5000,0.991045745
220049513,PRESSURE SWITCH,PRESSURE TRANSMITTER,1.5,10138511,3500,0.96688347
220049514,PRESSURE TRANSMITTER 100 BAR,PRESSURE TRANSMITTER,1.5,10138511,3500,0.96688347
220049515,CABLE FOR CONDUCTIVITY ELECTRODE,CABLE,1.2,10138511,20000,0.991839115
220049519,3/2 WAY SOLENOID VALVE,VALVE,2.2,10138511,3500,0.99310407
220049524,SPECIAL SOCKET DT MODULE,SOCKET,1.2,,3500,0.93579915
220049529,"1/4"" BSP, 3/2 SOLENOID SPRING VALVE",VALVE,2.2,,3500,0.99310407
220049530,PUMP SPARE PARTS KIT: PART BELOW MAKE UP,PUMP,2,,7000,0.997284815
220049530,PUMP SPARE PARTS KIT: PART BELOW MAKE UP,PUMP,2,10138511,7000,0.997284815
220049532,"DIGITAL INPUT MODULE, 8 CHANNEL, 24VDC",CONNECTOR,1.2,10138511,3500,0.93579915
220049554,CONDUCTIVITY SENSOR,SENSOR,1.1,10138511,5000,0.945359976
220049556,"FLOAT SWITCH, GUIDE TUBE OD: 12MM X L: 4",SWITCH,1.3,,10000,0.986570861
220049556,"FLOAT SWITCH, GUIDE TUBE OD: 12MM X L: 4",SWITCH,1.3,10138511,10000,0.986570861
220049703,"BALL VALVE, SS 316 VITON SEALS, 1000PSI",VALVE,2.2,,3500,0.99310407
220049704,MOTOR,MOTOR,1.6,,7000,0.991177557
220049901,FILTER ELEMENT FOR LUB OIL UNIT,OIL/CHEMICAL,1.2,10197825,3500,0.93579915
220049901,FILTER ELEMENT FOR LUB OIL UNIT,OIL/CHEMICAL,1.2,10197827,3500,0.93579915
220050693,ANTI SURGE CONTROL VALVE FOR PGC,VALVE,2.2,,3500,0.99310407
220050694,ANTI SURGE CONTROL VALVE FOR PGC,VALVE,2.2,,3500,0.99310407
220050695,ANTI SURGE CONTROL VALVE FOR PGC,VALVE,2.2,,3500,0.99310407
220050696,ANTI SURGE CONTROL VALVE FOR PGC,VALVE,2.2,,3500,0.99310407
220051078,DICHLORINATION DOSING PUMP,PUMP,2,,7000,0.997284815
220051104,PRESSURE REDUCING VALVE,VALVE,2.2,,3500,0.99310407
220051341,ROD/DRIVER ASSY FOR LT249B,MOTOR,1.6,,7000,0.991177557
220051342,ROD/DRIVER ASSY FOR LT249K,MOTOR,1.6,,7000,0.991177557
220051343,TORQUE TUBE ASSY FOR LT249K,CYLINDER,2.2,,3500,0.99310407
220052399,BULK POWER SUPPLY,POWER SUPPLY,1,,3500,0.900967841
220052407,CISCO SWITCH,SWITCH,1.3,,10000,0.986570861
220052419,DIGITAL OUTPUT MODULE,MODULE,1,,3500,0.900967841
220052425,45A DELTA POWER SUPPLY UNIT,POWER SUPPLY,1,,3500,0.900967841
220052436,PVC-C PNEU- DIAPH  VALVE D25 FO,VALVE,2.2,,3500,0.99310407
220052439,PVC-C PNEU- DIAPH VALVE D50 TYPE FC,VALVE,2.2,,3500,0.99310407
220054734,FUEL VALVE CONTROLLER,PUMP,2,,7000,0.997284815
220054988,RING SEAL,SEAL,2,10044933,3500,0.989183414
220056553,DOUBLE METAL BELLOW MECH SEAL TYPE LY9D*,SEAL,2,10045067,3500,0.989183414
220056553,DOUBLE METAL BELLOW MECH SEAL TYPE LY9D*,SEAL,2,10200146,3500,0.989183414
220056748,PRESSURE DIFFERENTIAL CONTROL VALVE(1.5*,VALVE,2.2,,3500,0.99310407
220057893,FLAMEPROOF PRESSURE SWITCH WITH BOURDON*,PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220057927,AO BARRIER,INSULATOR,2,,3500,0.989183414
220058874,WASHER,WASHER,2.2,10044900,3500,0.99310407
220059703,SINGLE ACTING RELAY FOR DVC6010,RELAY,1.2,,10000,0.981350384
220060588,LEVEL TRANSMITTER HEAD WITH TORQUE TUBE,PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220060599,LEVEL TRANSMITTER HEAD,TRANSMITTER,1.7,,50000,0.99976687
220060600,LEVEL TRANSMITTER/CONTROLLER HEAD,TRANSMITTER,1.7,,50000,0.99976687
220061310,OIL SEAL CROSS HEAD STUB,OIL/CHEMICAL,1.2,10044927,3500,0.93579915
220061310,OIL SEAL CROSS HEAD STUB,OIL/CHEMICAL,1.2,10197287,3500,0.93579915
220062191,DP SWITCH & GAUGE,GAUGE,1.1,,3500,0.920180496
220062193,GAS IGNITOR ASSEMBLY,GASKET,2,,3500,0.989183414
220062196,GAS FUEL BLOCK VALVE,VALVE,2.2,,3500,0.99310407
220062198,FUEL VALVE ACTUATOR ASSEMBLY,VALVE,2.2,,3500,0.99310407
220062199,CIRCUIT BREAKER (2 AMP),CIRCUIT BREAKER,1.4,,3500,0.958659177
220064988,12823 SERIES PNEUMATIC TRANSMITTER HEAD*,TRANSMITTER,1.7,,50000,0.99976687
220065162,SOLENOID VALVE,VALVE,2.2,,3500,0.99310407
220065262,"PLUG,VALVE",VALVE,2.2,,3500,0.99310407
220065540,BELL CRANK SUSPENSION TUBES,HOSE,2,,3500,0.989183414
220065722,COMMUNICATION GATEWAY,TRANSMITTER,1.7,,50000,0.99976687
220065726,16 CHANNEL RELAY MODULE,RELAY,1.2,,10000,0.981350384
220066068,SOLENOID VALVE,VALVE,2.2,,3500,0.99310407
220066308,FSC ETHERNET COMMUNICATION MODULE,CONNECTOR,1.2,,3500,0.93579915
220066610,THRUST BEARING PAD RHS,BEARING,2.5,,3500,0.996494099
220067594,SEAL OIL PUMP,OIL/CHEMICAL,1.2,,3500,0.93579915
220067594,SEAL OIL PUMP,OIL/CHEMICAL,1.2,10044944,3500,0.93579915
220067661,CRANKSHAFT & BEARING ASSEMBLY,BEARING,2.5,10044926,3500,0.996494099
220067663,CONNECTING ROD ASSEMBLY,CONNECTOR,1.2,10044926,3500,0.93579915
220067664,BEARING SHIM # K24020,BEARING,2.5,10197287,3500,0.996494099
220067665,BEARING SHIM # K24007,BEARING,2.5,10197287,3500,0.996494099
220067666,BEARING SHIM # K24005,BEARING,2.5,10197287,3500,0.996494099
220067669,CRANKSHAFT OIL SEAL,OIL/CHEMICAL,1.2,10197287,3500,0.93579915
220067670,"BEARING, CRANKSHAFT",BEARING,2.5,10044926,3500,0.996494099
220067674,SOCKET HEAD SET SCREW,SOCKET,1.2,10197287,3500,0.93579915
220067675,GASKET INSPECTION COVER,GASKET,2,10197287,3500,0.989183414
220067676,COUPLING,COUPLING,2.3,,3500,0.994495485
220067676,COUPLING,COUPLING,2.3,10197287,3500,0.994495485
220067682,CROSSHEAD STUB SEAL CAP,SEAL,2,10197287,3500,0.989183414
220067683,HEX SOCKET FLAT C CAPSCREW,SOCKET,1.2,10197287,3500,0.93579915
220067684,GEAR MAIN,GEAR,3,10197287,3500,0.998866483
220067685,PINION GEAR AND SHAFT,GEAR,3,10044927,3500,0.998866483
220067685,PINION GEAR AND SHAFT,GEAR,3,10197287,3500,0.998866483
220067686,BEARING,BEARING,2.5,10044927,3500,0.996494099
220067687,SPACER PINION SHAFT BEARING,BEARING,2.5,10044927,3500,0.996494099
220067687,SPACER PINION SHAFT BEARING,BEARING,2.5,10197287,3500,0.996494099
220067688,SHIM PINION BEARING,BEARING,2.5,10044927,3500,0.996494099
220067688,SHIM PINION BEARING,BEARING,2.5,10197287,3500,0.996494099
220067689,SHIM PINION BEARING,BEARING,2.5,10197287,3500,0.996494099
220067690,SHIM PINION BEARING,BEARING,2.5,10044927,3500,0.996494099
220067690,SHIM PINION BEARING,BEARING,2.5,10197287,3500,0.996494099
220067691,SEAL PINION SHAFT,SEAL,2,10044927,3500,0.989183414
220067692,GASKET COVER,GASKET,2,10044927,3500,0.989183414
220067692,GASKET COVER,GASKET,2,10197287,3500,0.989183414
220067890,SERIES 3++ PERFORMANCE CONTROLLER,CONTROLLER,0.9,,3500,0.877447503
220067891,SERIES 3++ ANTISURGE CONTROLLER,CONTROLLER,0.9,,3500,0.877447503
220068269,COMPLETE HEAD ASSEMBLY WITH TORQUE TUBE*,CYLINDER,2.2,,3500,0.99310407
220069261,SERIES 3++ ANTISURGE CONTROLLER,CONTROLLER,0.9,,3500,0.877447503
220069368,12823/#900RTJ/1219MM/PNEUMATIC TRANSMIT*,TRANSMITTER,1.7,,50000,0.99976687
220069369,12823/#600RF/356MM/PNEUMATIC TRANSMITTE*,TRANSMITTER,1.7,,50000,0.99976687
220069565,PROFIBUS COMMUNICATION INTERFACE,TRANSMITTER,1.7,,50000,0.99976687
220069569,OIL AND WATER THROWER-DRIVE END-OUTER,OIL/CHEMICAL,1.2,10044725,3500,0.93579915
220069570,OIL AND WATER THROWER-DRIVE END-INNER,OIL/CHEMICAL,1.2,10044725,3500,0.93579915
220070040,GASKET (AIR/OIL SEPERATOR ELEMENT),OIL/CHEMICAL,1.2,10198776,3500,0.93579915
220070450,PRESSURE SWITCH,PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220070451,PRESSURE SWITCH,PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220070846,HP PUMP VALVE KIT,VALVE,2.2,,3500,0.99310407
220070848,CHAMBER WITH BEARING RING PERMEATE PUMP,PUMP,2,,7000,0.997284815
220070849,O RING SLEEVE PERMEATE PUMP,PUMP,2,,7000,0.997284815
220070851,O RING SLEEVE CLEANING PUMP,PUMP,2,,7000,0.997284815
220070852,CHAMBER WITH BEARING RING CLEANING PUMP,PUMP,2,,7000,0.997284815
220071060,"PNEU. DIAPHRAM VALVE D-50 TYPE ""FULL OPE",VALVE,2.2,,3500,0.99310407
220071061,HP PUMP SEAL KIT,PUMP,2,,7000,0.997284815
220071062,HP PUMP LP SEAL,PUMP,2,,7000,0.997284815
220071064,"PNEUMATIC VALVE, 3/2 WAY VALVE D-40 MM T",VALVE,2.2,,3500,0.99310407
220071065,PH / ORP SENSOR,SENSOR,1.1,,5000,0.945359976
220071082,FILTER AS FUEL,FILTER,3,,3500,0.998866483
220071083,FILTER AS FUEL(SECONDARY),FILTER,3,,3500,0.998866483
220071084,FILTER AS ENGINE OIL,OIL/CHEMICAL,1.2,,3500,0.93579915
220071087,CYLINDER HEAD JOINT (I STAGE),CYLINDER,2.2,,3500,0.99310407
220071093,CYLINDER- HEAD JOINT 2ND STAGE,CYLINDER,2.2,,3500,0.99310407
220071099,"CYLINDER HEAD JOINT, 3RD STAGE",CYLINDER,2.2,,3500,0.99310407
220071104,"CYLINDER -HEAD JOINT, 4TH STAGE",CYLINDER,2.2,,3500,0.99310407
220071106,2ND STAGE SUCTION VALVE,VALVE,2.2,,3500,0.99310407
220071107,1ST STAGE SUCTION VALVE,VALVE,2.2,,3500,0.99310407
220071108,"OIL SCRAPPER RING, DRW NO: C10.000",OIL/CHEMICAL,1.2,,3500,0.93579915
220071109,3RD STAGE SUCTION VALVE,VALVE,2.2,,3500,0.99310407
220071110,4TH STAGE SUCTION VALVE,VALVE,2.2,,3500,0.99310407
220071111,2ND STAGE DISCHARGE VALVE,VALVE,2.2,,3500,0.99310407
220071112,3RD STAGE DISCHARGE VALVE,VALVE,2.2,,3500,0.99310407
220071113,4TH STAGE DISCHARGE VALVE,VALVE,2.2,,3500,0.99310407
220071115,SET OF VALVE ASSEMBLY OF EACH TYPE,VALVE,2.2,,3500,0.99310407
220071116,OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,,3500,0.93579915
220071127,"DEWPOINT TRANSMITTER,AT-1010",TRANSMITTER,1.7,,50000,0.99976687
220071129,GASKET,GASKET,2,,3500,0.989183414
220071133,BALL VALVE,VALVE,2.2,,3500,0.99310407
220071134,OVERFILL PREVENTION VALVE,VALVE,2.2,,3500,0.99310407
220071142,"CHECK VALVE, 2'', CV-2101",VALVE,2.2,,3500,0.99310407
220071143,"CHECK VALVE, 2'',CV-1103,04,05& 2102",VALVE,2.2,,3500,0.99310407
220071144,"CHECK VALVE,3/4'',CV-1101,1102",VALVE,2.2,,3500,0.99310407
220071145,"THERMAL RELIEF VALVE, TRV-2118",VALVE,2.2,,3500,0.99310407
220071146,"THERMAL RELIEF VALVE, TRV-1013,1014",VALVE,2.2,,3500,0.99310407
220071147,"THERMAL RELIEF VALVE, TRV-2110",VALVE,2.2,,3500,0.99310407
220071148,"3-WAY SOLENOID VALVE,SOV-2101,02,03,04,",VALVE,2.2,,3500,0.99310407
220071149,"3-WAY SOLENOID VALVE,SOV-2105",VALVE,2.2,,3500,0.99310407
220071150,"PRESSURE REDUCER VALVE 2'',PSV-2110",VALVE,2.2,,3500,0.99310407
220071151,"PRESSURE REGULATOR, PSV-2117",PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220071153,COMPRESSOR GASKET KIT,GASKET,2,,3500,0.989183414
220071164,MINIATURE CIRCUIT BREAKER( FUSE),CIRCUIT BREAKER,1.4,,3500,0.958659177
220071165,TIMER RELAY,RELAY,1.2,,10000,0.981350384
220071167,ESD RELAY (3ESDR2),ELECTRICAL RELAY,2.5,,3500,0.996494099
220071170,TIMER RELAY,RELAY,1.2,,10000,0.981350384
220071171,TIMER RELAY MULTIFUNCTIONAL,RELAY,1.2,,10000,0.981350384
220071172,TIMER RELAY,RELAY,1.2,,10000,0.981350384
220071173,MINIATURE CIRCUIT BRAKER( FUSE),FUSE,1,10127363,10000,0.964158094
220071177,MINIATURE CIRCUIT BREAKER(FUSE),CIRCUIT BREAKER,1.4,,3500,0.958659177
220071179,PRE FILTER ELEMENT FOR 13312-F0100,FILTER ELEMENT,1.2,,3500,0.93579915
220071180,AFTER FILTER ELEMENT FOR 13312-F0103,FILTER ELEMENT,1.2,,3500,0.93579915
220071201,ESD RELAY (1011-4ESDR9),ELECTRICAL RELAY,2.5,,3500,0.996494099
220071203,ESD RELAY (1010-3ESDR2),ELECTRICAL RELAY,2.5,,3500,0.996494099
220071204,"PRESSURE SWITCH, PSLL-2170",PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220071206,"PRESSURE SWITCH, PSHH-2108",PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220071207,"PRESSURE SWITCH, PSHH-2109",PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220071208,"PRESSURE SWITCH, PSHH-2110",PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220071209,"PRESSURE SWITCH, PSHH-2118",PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220071210,"PRESSURE SWITCH, PSH-2124",PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220071211,"PRESSURE SWITCH, PSL-2123",PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220071212,"PRESSURE SWITCH, PSLL-2126",PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220071213,"PRESSURE SWITCH, PSLL-1013 & 1014",PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220071214,"DIFFERENCIAL PRESSURE SWITCH,PDSLL-2125",PRESSURE GAUGE,1.8,,5000,0.991045745
220071956,POWER SUPPLY CARD,POWER SUPPLY,1,,3500,0.900967841
220071964,RELAY BOARD FOR DI MODULE (ADV 151),RELAY,1.2,,10000,0.981350384
220071965,RELAY BOARD FOR DO MODULE (ADV 551),ELECTRICAL RELAY,2.5,,3500,0.996494099
220071966,24V DC POWER SUPPLY (27 A) (REDUNDANT),POWER SUPPLY,1,,3500,0.900967841
220071969,NETWORK SWITCHES FOR VNET/IP - L2 SWITCH,SWITCH,1.3,,10000,0.986570861
220072882,AIR FILTER CATRIDGE,FILTER,3,10160022,3500,0.998866483
220072882,AIR FILTER CATRIDGE,FILTER,3,10160023,3500,0.998866483
220072883,OIL FILTER,OIL/CHEMICAL,1.2,,3500,0.93579915
220072883,OIL FILTER,OIL/CHEMICAL,1.2,10160022,3500,0.93579915
220072883,OIL FILTER,OIL/CHEMICAL,1.2,10160023,3500,0.93579915
220072884,THERMOSTATIC VALVE,VALVE,2.2,10160022,3500,0.99310407
220072885,THERMOSTATIC VALVE SERVICE KIT,VALVE,2.2,10160023,3500,0.99310407
220072887,INTAKE VALVE KIT,VALVE,2.2,,3500,0.99310407
220072887,INTAKE VALVE KIT,VALVE,2.2,10160022,3500,0.99310407
220072890,FLEXIBLE COUPLING,COUPLING,2.3,10160022,3500,0.994495485
220072892,AFTER -FILTER ELEMENT,FILTER ELEMENT,1.2,,3500,0.93579915
220072892,AFTER -FILTER ELEMENT,FILTER ELEMENT,1.2,10160022,3500,0.93579915
220072893,FILTER ELEMENT,FILTER ELEMENT,1.2,,3500,0.93579915
220072893,FILTER ELEMENT,FILTER ELEMENT,1.2,10160022,3500,0.93579915
220073749,PROFIBUS-DP MODULE,MODULE,1,,3500,0.900967841
220074018,PISTON,ROTOR,2.8,10044933,3500,0.998219088
220074019,"4.5"" COUPLING INSTALLATION TOOL",COUPLING,2.3,10045083,3500,0.994495485
220074021,PISTON,ROTOR,2.8,10044933,3500,0.998219088
220074022,3.25' COUPLING INSTALLATION TOOL,COUPLING,2.3,10045083,3500,0.994495485
220074032,HYD. OIL INJECTION PUMP,OIL/CHEMICAL,1.2,10045083,3500,0.93579915
220074033,"BODY & NUT (FOR 3.25"" COUPLING HUB ASSE*",COUPLING,2.3,10045083,3500,0.994495485
220074035,CLAMPS FOR COUPLING ASSEMBLY (FOR GEAR~*,COUPLING,2.3,10045098,3500,0.994495485
220074036,CLAMPS FOR COUPLING ASSEMBLY (FOR LPC~H*,COUPLING,2.3,10045098,3500,0.994495485
220074700,1ST STAGE DISCHARGE VALVE,VALVE,2.2,,3500,0.99310407
220074726,SOLENOID VALVE,VALVE,2.2,,3500,0.99310407
220074727,CONTROL VALVE FLOW,VALVE,2.2,,3500,0.99310407
220074729,SERVO VALVE PUMP STROKER,OIL/CHEMICAL,1.2,,3500,0.93579915
220074730,GLAND CABLE,CABLE,1.2,,20000,0.991839115
220074748,SOLENOID VALVE,VALVE,2.2,,3500,0.99310407
220074749,SOLENOID VALVE,VALVE,2.2,,3500,0.99310407
220074750,SOLENOID VALVE,VALVE,2.2,,3500,0.99310407
220074751,SOLENOID VALVE,VALVE,2.2,,3500,0.99310407
220074752,SOLENOID VALVE,VALVE,2.2,,3500,0.99310407
220074753,SOLENOID VALVE,VALVE,2.2,,3500,0.99310407
220074759,SOLENOID VALVE-24V AUTO RESET,VALVE,2.2,,3500,0.99310407
220076007,GUIDED WAVE TDR LEVEL TRANSMITTER,TRANSMITTER,1.7,,50000,0.99976687
220076008,GUIDED WAVE TDR LEVEL TRANSMITTER,TRANSMITTER,1.7,,50000,0.99976687
220076206,HPC SEAL BALANCE PIPE,PIPE,2.1,,3500,0.991362467
220076561,GLYCOL BOOSTER PUMP MECH SEAL LL9UC 060*,PUMP,2,10117650,7000,0.997284815
220076561,GLYCOL BOOSTER PUMP MECH SEAL LL9UC 060*,PUMP,2,10201103,7000,0.997284815
